,pinyin,unicode
795,DENG1,"['\\u5654', '\\u5B01', '\\u706F', '\\u71C8', '\\u7492', '\\u767B', '\\u7AF3', '\\u7C26', '\\u89B4', '\\u8C4B', '\\u956B']"
796,JUE1,"['\\u5658', '\\u5C69', '\\u6485']"
797,LU1,"['\\u565C', '\\u5695']"
798,YING4,"['\\u565F', '\\u5AB5', '\\u5E94', '\\u646C', '\\u6620', '\\u668E', '\\u6EE2', '\\u7005', '\\u786C', '\\u81A1', '\\u84E5', '\\u8B4D', '\\u8CCF', '\\u93A3', '\\u941B', '\\u9795']"
799,SAI5,['\\u567B']
800,LAN4,"['\\u5682', '\\u58CF', '\\u6EE5', '\\u6FEB', '\\u70C2', '\\u71D7', '\\u7201', '\\u721B', '\\u7224', '\\u74D3', '\\u7E9C', '\\u7F06', '\\u9567']"
801,CA1,"['\\u5693', '\\u64E6']"
802,HUANG1,"['\\u569D', '\\u5843', '\\u5DDF', '\\u614C', '\\u671A', '\\u8093', '\\u8352', '\\u8841']"
803,PIN2,"['\\u56AC', '\\u5A26', '\\u5AD4', '\\u5B2A', '\\u7371', '\\u7415', '\\u85B2', '\\u860B', '\\u8CA7', '\\u8D2B', '\\u983B', '\\u9870', '\\u9891', '\\u98A6']"
804,RANG3,"['\\u56B7', '\\u58CC', '\\u58E4', '\\u7219']"
805,LA1,"['\\u56B9', '\\u5783', '\\u62C9', '\\u67C6', '\\u78D6', '\\u7FCB', '\\u83C8']"
806,JIAO2,"['\\u56BC', '\\u5AF6']"
807,HUAN1,"['\\u56BE', '\\u61FD', '\\u6B22', '\\u6B53', '\\u6B61', '\\u72BF', '\\u737E', '\\u8B99', '\\u8C9B', '\\u9144', '\\u9A69', '\\u9D05', '\\u9D4D']"
808,CA4,['\\u56C3']
809,CHAI4,"['\\u56C6', '\\u7625', '\\u867F', '\\u8806', '\\u8883']"
810,ZAN4,"['\\u56CB', '\\u6682', '\\u66AB', '\\u6B11', '\\u6FFD', '\\u7052', '\\u74C9', '\\u74D2', '\\u74DA', '\\u7A73', '\\u8978', '\\u8B83', '\\u8B9A', '\\u8CDB', '\\u8D0A', '\\u8D5E', '\\u913C', '\\u9142', '\\u9147', '\\u933E', '\\u93E8']"
811,SU1,"['\\u56CC', '\\u6AEF', '\\u7526', '\\u7A23', '\\u7A4C', '\\u82CF', '\\u8607', '\\u8613', '\\u9165']"
812,NANG1,['\\u56D4']
813,NIN2,"['\\u56DC', '\\u60A8']"
814,NAN1,['\\u56E1']
815,YUN4,"['\\u56E9', '\\u593D', '\\u5B55', '\\u607D', '\\u60F2', '\\u6120', '\\u614D', '\\u679F', '\\u7185', '\\u71A8', '\\u7DF7', '\\u816A', '\\u8570', '\\u8574', '\\u8580', '\\u85F4', '\\u860A', '\\u8FD0', '\\u904B', '\\u90D3', '\\u9106', '\\u915D', '\\u9196', '\\u919E', '\\u97DE', '\\u97EB', '\\u97F5', '\\u97FB', '\\u9DA4']"
816,GUO2,"['\\u56EF', '\\u56F6', '\\u56FB', '\\u56FD', '\\u5700', '\\u570B', '\\u5E3C', '\\u5E57', '\\u6156', '\\u63B4', '\\u6451', '\\u6F0D', '\\u7C02', '\\u805D', '\\u8158', '\\u8195', '\\u8662', '\\u9998']"
817,KUN4,"['\\u56F0', '\\u6D83', '\\u774F']"
818,QUN1,"['\\u56F7', '\\u590B', '\\u5CEE', '\\u8E06', '\\u9021', '\\u9C06']"
819,RI4,"['\\u56F8', '\\u65E5', '\\u6C1C', '\\u8875', '\\u91F0', '\\u9224', '\\u99B9', '\\u9A72']"
820,TAI1,"['\\u56FC', '\\u5B61', '\\u80CE']"
821,PU3,"['\\u5703', '\\u5724', '\\u57D4', '\\u666E', '\\u6A8F', '\\u6C06', '\\u6D66', '\\u6EA5', '\\u6F7D', '\\u70F3', '\\u8AA7', '\\u8AE9', '\\u8B5C', '\\u8C31', '\\u9420', '\\u9568']"
822,QUAN1,"['\\u5708', '\\u570F', '\\u59FE', '\\u5F2E', '\\u609B', '\\u68EC', '\\u7B9E', '\\u7D5F', '\\u9409']"
823,LVE4,"['\\u5719', '\\u63A0', '\\u64FD', '\\u7565', '\\u7567', '\\u7A24', '\\u92DD', '\\u92E2', '\\u950A']"
824,LUAN2,"['\\u571D', '\\u571E', '\\u5A08', '\\u5B4C', '\\u5B6A', '\\u5B7F', '\\u5CE6', '\\u5DD2', '\\u631B', '\\u6523', '\\u66EB', '\\u683E', '\\u6B12', '\\u6EE6', '\\u7053', '\\u7064', '\\u7674', '\\u7675', '\\u7F89', '\\u8114', '\\u81E0', '\\u864A', '\\u92AE', '\\u947E', '\\u9D49', '\\u9E1E', '\\u9E3E']"
825,BAN3,"['\\u5742', '\\u5C85', '\\u6604', '\\u677F', '\\u7248', '\\u7C84', '\\u8228', '\\u8742', '\\u9211', '\\u94A3', '\\u95C6', '\\u962A']"
826,QIN3,"['\\u5745', '\\u5BD1', '\\u5BDD', '\\u5BE2', '\\u6611', '\\u66CB', '\\u87BC', '\\u8D7E']"
827,FEN2,"['\\u5746', '\\u575F', '\\u58B3', '\\u59A2', '\\u5E69', '\\u5F05', '\\u678C', '\\u68A4', '\\u68FB', '\\u68FC', '\\u6A68', '\\u6C7E', '\\u6FC6', '\\u7083', '\\u711A', '\\u71CC', '\\u7356', '\\u79CE', '\\u7F92', '\\u80A6', '\\u84B6', '\\u8561', '\\u86A0', '\\u86A1', '\\u8C6E', '\\u8C76', '\\u8F52', '\\u943C', '\\u999A', '\\u99A9', '\\u9B75', '\\u9EC2', '\\u9F16', '\\u9F22']"
828,TUN2,"['\\u5749', '\\u5C6F', '\\u5FF3', '\\u7096', '\\u81C0', '\\u81CB', '\\u829A', '\\u8A30', '\\u8C58', '\\u8C5A', '\\u8ED8', '\\u9715', '\\u98E9', '\\u9968', '\\u9B68', '\\u9C80']"
829,BA4,"['\\u575D', '\\u57BB', '\\u58E9', '\\u5F1D', '\\u6B1B', '\\u705E', '\\u7238', '\\u7308', '\\u7F62', '\\u7F77', '\\u8019', '\\u8987', '\\u9738']"
830,ZHUI4,"['\\u5760', '\\u589C', '\\u60F4', '\\u6858', '\\u7500', '\\u787E', '\\u7908', '\\u7AA1', '\\u7B0D', '\\u7DB4', '\\u7E0B', '\\u7F00', '\\u7F12', '\\u8187', '\\u8AC8', '\\u8B75', '\\u8D05', '\\u8D58', '\\u9446', '\\u991F', '\\u9D7D']"
831,PO1,"['\\u5761', '\\u6CFC', '\\u6E8C', '\\u6F51', '\\u7679', '\\u9255', '\\u93FA', '\\u94B7', '\\u9817']"
832,PAN3,"['\\u5762', '\\u5964']"
833,KUN1,"['\\u5764', '\\u5803', '\\u5A6B', '\\u5D10', '\\u5D11', '\\u60C3', '\\u6606', '\\u665C', '\\u711C', '\\u7311', '\\u7428', '\\u747B', '\\u83CE', '\\u872B', '\\u88C8', '\\u890C', '\\u8C87', '\\u918C', '\\u9315', '\\u951F', '\\u9A09', '\\u9AE0', '\\u9AE1', '\\u9AE8', '\\u9BE4', '\\u9CB2', '\\u9D7E', '\\u9E4D']"
834,CI2,"['\\u5790', '\\u5B28', '\\u6148', '\\u67CC', '\\u6FE8', '\\u73C1', '\\u74F7', '\\u7506', '\\u78C1', '\\u7920', '\\u7960', '\\u7CCD', '\\u8328', '\\u85BA', '\\u8A5E', '\\u8BCD', '\\u8F9D', '\\u8F9E', '\\u8FA4', '\\u8FAD', '\\u96CC', '\\u98FA', '\\u9908']"
835,DUI1,"['\\u5796', '\\u5806', '\\u5860', '\\u5D5F', '\\u75FD', '\\u78D3', '\\u9827']"
836,CHA2,"['\\u579E', '\\u5BDF', '\\u5D56', '\\u643D', '\\u67E5', '\\u67FB', '\\u69CE', '\\u6AAB', '\\u78B4', '\\u79C5', '\\u8336', '\\u8A67', '\\u9364', '\\u9538']"
837,SHOU3,"['\\u57A8', '\\u5B88', '\\u624B', '\\u63B1', '\\u824F', '\\u9996']"
838,KUA3,"['\\u57AE', '\\u6057', '\\u9299', '\\u951E']"
839,BANG1,"['\\u57B9', '\\u5E2E', '\\u5E47', '\\u5E5A', '\\u5E6B', '\\u6360', '\\u6886', '\\u6D5C', '\\u7E0D', '\\u90A6', '\\u90AB', '\\u97A4']"
840,CEN2,"['\\u57C1', '\\u5C91', '\\u68A3', '\\u6A6C', '\\u6D94', '\\u7B12']"
841,FANG2,"['\\u57C5', '\\u59A8', '\\u623F', '\\u80AA', '\\u9632', '\\u9B74', '\\u9C1F', '\\u9C82', '\\u9CD1']"
842,MAI2,"['\\u57CB', '\\u85B6', '\\u973E']"
843,LANG4,"['\\u57CC', '\\u5D00', '\\u6D6A', '\\u8497']"
844,XUAN4,"['\\u57CD', '\\u6030', '\\u6621', '\\u6965', '\\u6966', '\\u6CEB', '\\u6E32', '\\u70AB', '\\u7729', '\\u7734', '\\u78B9', '\\u7D62', '\\u7E3C', '\\u7E4F', '\\u7EDA', '\\u8519', '\\u8852', '\\u8B82', '\\u8D19', '\\u9249', '\\u93C7', '\\u94C9', '\\u955F', '\\u9799', '\\u98B4', '\\u99FD']"
845,LEI4,"['\\u57D2', '\\u6502', '\\u6CEA', '\\u6D99', '\\u6DDA', '\\u790C', '\\u7927', '\\u79B7', '\\u7C7B', '\\u7D2F', '\\u7E87', '\\u808B', '\\u8631', '\\u9179', '\\u9287', '\\u9311', '\\u982A', '\\u985E', '\\u98A3']"
846,JUAN3,"['\\u57E2', '\\u6372', '\\u81C7', '\\u83E4']"
847,LUN3,"['\\u57E8', '\\u7A10', '\\u8023']"
848,CHONG3,"['\\u57EB', '\\u5BA0', '\\u5BF5']"
849,CAI4,"['\\u57F0', '\\u5BC0', '\\u7E29', '\\u83DC', '\\u8521']"
850,SHU2,"['\\u57F1', '\\u587E', '\\u5B70', '\\u5C17', '\\u6393', '\\u6DD1', '\\u7102', '\\u719F', '\\u79EB', '\\u83FD', '\\u866A', '\\u8961', '\\u8D16', '\\u8D4E', '\\u8DFE', '\\u9E00']"
851,BENG3,"['\\u57F2', '\\u742B', '\\u83F6', '\\u8A81', '\\u979B']"
852,PEI2,"['\\u57F9', '\\u6BF0', '\\u88F4', '\\u88F5', '\\u8CE0', '\\u8D54', '\\u90B3', '\\u962B', '\\u966A', '\\u966B']"
853,LENG4,"['\\u580E', '\\u6123', '\\u8E1C']"
854,HUN2,"['\\u581A', '\\u5FF6', '\\u68A1', '\\u68DE', '\\u694E', '\\u6D51', '\\u6E3E', '\\u73F2', '\\u743F', '\\u7E49', '\\u8F4B', '\\u9850', '\\u991B', '\\u992B', '\\u9984', '\\u9B42', '\\u9F32']"
855,LIAN4,"['\\u581C', '\\u5AA1', '\\u604B', '\\u6200', '\\u655B', '\\u695D', '\\u6B93', '\\u6BAE', '\\u6D70', '\\u6E45', '\\u6F4B', '\\u6FB0', '\\u7032', '\\u70BC', '\\u7149', '\\u7453', '\\u7DF4', '\\u7E9E', '\\u7EC3', '\\u8430', '\\u8539', '\\u861D', '\\u861E', '\\u88E3', '\\u895D', '\\u932C', '\\u934A', '\\u93C8', '\\u94FE', '\\u9C0A']"
856,RUAN2,"['\\u5827', '\\u58D6', '\\u648B']"
857,GENG4,"['\\u5829', '\\u66F4']"
858,DU3,"['\\u5835', '\\u5E3E', '\\u668F', '\\u743D', '\\u7779', '\\u7B03', '\\u7BE4', '\\u88FB', '\\u89A9', '\\u8CED', '\\u8D4C', '\\u9316']"
859,DUAN4,"['\\u5845', '\\u65AD', '\\u65B7', '\\u6934', '\\u6BB5', '\\u6BC8', '\\u7145', '\\u7456', '\\u78AB', '\\u7C16', '\\u7C6A', '\\u7DDE', '\\u7F0E', '\\u8176', '\\u846E', '\\u8E96', '\\u935B', '\\u953B']"
860,TA3,"['\\u5854', '\\u5896', '\\u6999', '\\u737A']"
861,SAI1,"['\\u585E', '\\u6122', '\\u63CC', '\\u6BE2', '\\u816E', '\\u984B', '\\u9C13', '\\u9CC3']"
862,ZANG4,"['\\u585F', '\\u5958', '\\u5F09', '\\u81D3', '\\u81DF', '\\u846C', '\\u92BA']"
863,WEN1,"['\\u586D', '\\u6637', '\\u6B9F', '\\u6E29', '\\u6EAB', '\\u7465', '\\u761F', '\\u7783', '\\u8C71', '\\u8F3C', '\\u8F40', '\\u8F92', '\\u99A7', '\\u9C1B', '\\u9C2E', '\\u9CC1']"
864,LANG3,"['\\u5871', '\\u6716', '\\u6717', '\\u6724', '\\u70FA', '\\u7860', '\\u8A8F', '\\u95AC', '\\u9606']"
865,BENG4,"['\\u5874', '\\u6412', '\\u69F0', '\\u6CF5', '\\u882F', '\\u8DF0', '\\u8E66', '\\u8FF8', '\\u902C', '\\u93F0', '\\u955A']"
866,CHEN2,"['\\u5875', '\\u5BB8', '\\u5C18', '\\u5C52', '\\u5FF1', '\\u6116', '\\u6550', '\\u6668', '\\u66DF', '\\u6A04', '\\u6C88', '\\u6C89', '\\u7141', '\\u81E3', '\\u831E', '\\u8380', '\\u8390', '\\u852F', '\\u85BC', '\\u87B4', '\\u8A26', '\\u8AF6', '\\u8C0C', '\\u8ED9', '\\u8FB0', '\\u8FE7', '\\u9202', '\\u9648', '\\u9673', '\\u9703', '\\u9DD0', '\\u9E8E']"
867,SHUANG3,"['\\u587D', '\\u6161', '\\u6A09', '\\u723D', '\\u7E14', '\\u9A3B']"
868,LOU3,"['\\u587F', '\\u5D5D', '\\u5D81', '\\u6402', '\\u645F', '\\u750A', '\\u7BD3', '\\u7C0D']"
869,KAN4,"['\\u5888', '\\u770B', '\\u77B0', '\\u77D9', '\\u78E1', '\\u7AF7', '\\u884E', '\\u95DE', '\\u961A']"
870,CHEN3,"['\\u588B', '\\u6375', '\\u7876', '\\u789C', '\\u78E3', '\\u7973', '\\u8D02', '\\u8DBB', '\\u8E38', '\\u9356']"
871,ZENG1,"['\\u5897', '\\u589E', '\\u618E', '\\u6A67', '\\u71B7', '\\u7494', '\\u77F0', '\\u78F3', '\\u7E52', '\\u7F2F', '\\u7F7E', '\\u8B44', '\\u9A53']"
872,DONG3,"['\\u58A5', '\\u5B1E', '\\u61C2', '\\u7BBD', '\\u8463']"
873,ZUN1,"['\\u58AB', '\\u58FF', '\\u5C0A', '\\u5D9F', '\\u6A3D', '\\u7E5C', '\\u7F47', '\\u9075', '\\u940F', '\\u9DF7']"
874,LAN3,"['\\u58C8', '\\u5B3E', '\\u5B44', '\\u5B4F', '\\u61D2', '\\u61F6', '\\u63FD', '\\u64E5', '\\u652C', '\\u6984', '\\u6B16', '\\u6D68', '\\u6F24', '\\u7060', '\\u89A7', '\\u89BD', '\\u89C8', '\\u9182', '\\u9872']"
875,LEI2,"['\\u58E8', '\\u5AD8', '\\u64C2', '\\u6A91', '\\u6B19', '\\u74C3', '\\u757E', '\\u7E32', '\\u7E8D', '\\u7E9D', '\\u7F27', '\\u7F4D', '\\u7FB8', '\\u8632', '\\u8646', '\\u881D', '\\u9433', '\\u9458', '\\u956D', '\\u96F7', '\\u9741', '\\u9F3A']"
876,ZHUANG4,"['\\u58EE', '\\u58EF', '\\u58F5', '\\u649E', '\\u710B', '\\u72B6', '\\u72C0']"
877,KUN3,"['\\u58F8', '\\u58FC', '\\u6083', '\\u6346', '\\u68B1', '\\u7871', '\\u7975', '\\u7A07', '\\u7A1B', '\\u7D91', '\\u88CD', '\\u95AB', '\\u95B8', '\\u9603', '\\u9F6B']"
878,MANG3,"['\\u58FE', '\\u6F2D', '\\u7865', '\\u833B', '\\u83BD', '\\u83BE', '\\u87D2', '\\u880E']"
879,XIONG4,"['\\u5910', '\\u657B', '\\u8A57', '\\u8BC7']"
880,WAI4,"['\\u5916', '\\u61C0']"
881,MENG4,"['\\u5922', '\\u5923', '\\u5B5F', '\\u61DC', '\\u68A6', '\\u6E95', '\\u9725', '\\u973F']"
882,DA4,"['\\u5927', '\\u7714']"
883,TAI4,"['\\u592A', '\\u5933', '\\u5FF2', '\\u6001', '\\u614B', '\\u66C3', '\\u6C70', '\\u6CF0', '\\u6E99', '\\u71E4', '\\u80BD', '\\u8226', '\\u915E', '\\u9226', '\\u949B']"
884,HANG1,['\\u592F']
885,GAO3,"['\\u5930', '\\u641E', '\\u66A0', '\\u6772', '\\u69C1', '\\u6ABA', '\\u7A3E', '\\u7A3F', '\\u7B76', '\\u7E1E', '\\u7F1F', '\\u83D2', '\\u85C1', '\\u85F3']"
886,BEN3,"['\\u5932', '\\u5959', '\\u672C', '\\u694D', '\\u755A', '\\u82EF']"
887,EN1,"['\\u5940', '\\u6069', '\\u717E', '\\u84BD']"
888,PAO4,"['\\u5945', '\\u6CE1', '\\u70AE', '\\u75B1', '\\u76B0', '\\u7832', '\\u791F', '\\u792E', '\\u9764', '\\u9AF1', '\\u9EAD']"
889,ZOU4,"['\\u594F', '\\u63CD', '\\u9A5F', '\\u9AA4']"
890,KAI1,"['\\u5952', '\\u5F00', '\\u63E9', '\\u75CE', '\\u9426', '\\u950E', '\\u958B']"
891,SHE1,"['\\u5953', '\\u5962', '\\u6AA8', '\\u8B47', '\\u8CD2', '\\u8CD6', '\\u8D4A', '\\u8F0B']"
892,BEN1,"['\\u5954', '\\u6CCD', '\\u6E00', '\\u7287', '\\u931B', '\\u951B']"
893,JIANG3,"['\\u5956', '\\u5968', '\\u596C', '\\u6868', '\\u69F3', '\\u6EF0', '\\u734E', '\\u8029', '\\u8199', '\\u848B', '\\u8523', '\\u8941', '\\u8B1B', '\\u8BB2', '\\u985C']"
894,TAO4,['\\u5957']
895,YUN1,"['\\u596B', '\\u6655', '\\u6688', '\\u6C32', '\\u6C33', '\\u7174', '\\u7DFC', '\\u7E15', '\\u7F0A', '\\u8480', '\\u8495', '\\u8779', '\\u8D07', '\\u8D5F']"
896,NV3,"['\\u5973', '\\u7C79', '\\u91F9', '\\u9495']"
897,HAO3,"['\\u597D', '\\u604F', '\\u90DD']"
898,FAN4,"['\\u597F', '\\u5B0E', '\\u68B5', '\\u6C3E', '\\u6C4E', '\\u6CDB', '\\u6EFC', '\\u72AF', '\\u7548', '\\u76D5', '\\u7B35', '\\u7BC4', '\\u8303', '\\u8A09', '\\u8CA9', '\\u8D29', '\\u8ED3', '\\u8EEC', '\\u98EF', '\\u98F0', '\\u996D']"
899,SHUO4,"['\\u5981', '\\u63F1', '\\u6420', '\\u6714', '\\u69CA', '\\u6B36', '\\u6D2C', '\\u70C1', '\\u720D', '\\u7361', '\\u77DF', '\\u7855', '\\u78A9', '\\u7BBE', '\\u84B4', '\\u9399', '\\u9460', '\\u94C4']"
900,WANG4,"['\\u5984', '\\u5FD8', '\\u65FA', '\\u671B', '\\u6722', '\\u8FCB']"
901,ZHUANG1,"['\\u5986', '\\u599D', '\\u5A24', '\\u5E84', '\\u6869', '\\u6889', '\\u6A01', '\\u7CA7', '\\u7CDA', '\\u8358', '\\u838A', '\\u88C5', '\\u88DD']"
902,MA1,"['\\u5988', '\\u5ABD', '\\u5B24', '\\u5B37']"
903,MIAO4,"['\\u5999', '\\u5E99', '\\u5EBF', '\\u5EDF', '\\u7385', '\\u7AD7']"
904,NIU1,['\\u599E']
905,NA4,"['\\u59A0', '\\u637A', '\\u7B1D', '\\u7D0D', '\\u7EB3', '\\u80AD', '\\u84B3', '\\u8872', '\\u88A6', '\\u8C7D', '\\u8C80', '\\u8EDC', '\\u90A3', '\\u9209', '\\u94A0', '\\u9779', '\\u9B76']"
906,TUO3,"['\\u59A5', '\\u5AA0', '\\u5AF7', '\\u5EB9', '\\u5F75', '\\u64B1', '\\u692D', '\\u6955', '\\u6A62', '\\u8EC3', '\\u9C16', '\\u9D4E']"
907,NI1,['\\u59AE']
908,ZHOU2,"['\\u59AF', '\\u8EF8', '\\u8F74']"
909,ZHAO1,"['\\u59B1', '\\u5DF6', '\\u62DB', '\\u662D', '\\u671D', '\\u67D6', '\\u76C4', '\\u7ABC', '\\u91D7', '\\u924A', '\\u9363', '\\u948A', '\\u99CB']"
910,YUAN3,"['\\u59B4', '\\u8FDC', '\\u903A', '\\u9060']"
911,TOU3,"['\\u59B5', '\\u65A2', '\\u7D0F', '\\u9EC8']"
912,E1,"['\\u59B8', '\\u59BF', '\\u5A3F', '\\u5A40', '\\u5A50', '\\u5C59', '\\u5CC9', '\\u75FE', '\\u94B6']"
913,MEI4,"['\\u59B9', '\\u5A9A', '\\u5BD0', '\\u62BA', '\\u6627', '\\u6CAC', '\\u715D', '\\u75D7', '\\u771B', '\\u7778', '\\u7959', '\\u875E', '\\u8882', '\\u8DCA', '\\u97CE', '\\u9B3D', '\\u9B45']"
914,MIN2,"['\\u59C4', '\\u5CB7', '\\u5D0F', '\\u5FDE', '\\u5FDF', '\\u600B', '\\u636A', '\\u656F', '\\u65FB', '\\u65FC', '\\u6C11', '\\u739F', '\\u73C9', '\\u7418', '\\u7449', '\\u75FB', '\\u76FF', '\\u7807', '\\u7888', '\\u7DCD', '\\u7DE1', '\\u7F17', '\\u7F60', '\\u82E0', '\\u9231', '\\u9309', '\\u9372']"
915,MAN2,"['\\u59CF', '\\u6097', '\\u6172', '\\u6471', '\\u69FE', '\\u7792', '\\u779E', '\\u86EE', '\\u883B', '\\u8B3E', '\\u8C29', '\\u8E52', '\\u9862', '\\u989F', '\\u9945', '\\u9992', '\\u9B18', '\\u9C3B', '\\u9CD7']"
916,JIE3,"['\\u59D0', '\\u5A8E', '\\u6A9E', '\\u89E3', '\\u89E7', '\\u98F7']"
917,PIN1,"['\\u59D8', '\\u62FC', '\\u6D84', '\\u7917']"
918,TONG3,"['\\u59DB', '\\u6345', '\\u6876', '\\u7B52', '\\u7B69', '\\u7D71', '\\u7D82', '\\u7EDF']"
919,KUO4,"['\\u59E1', '\\u5ED3', '\\u5F49', '\\u5F4D', '\\u6269', '\\u62E1', '\\u62EC', '\\u6304', '\\u64F4', '\\u6F37', '\\u6FF6', '\\u86DE', '\\u95CA', '\\u9614', '\\u979F', '\\u97B9']"
920,HENG2,"['\\u59EE', '\\u6046', '\\u6052', '\\u63D8', '\\u6841', '\\u697B', '\\u6A2A', '\\u6A6B', '\\u73E9', '\\u8605', '\\u8861', '\\u8A99', '\\u9404', '\\u9445', '\\u97F9', '\\u9D34', '\\u9E3B', '\\u9EC9', '\\u9ECC']"
921,WA2,['\\u5A03']
922,RAO3,"['\\u5A06', '\\u5B08', '\\u6270', '\\u64FE']"
923,NIANG2,"['\\u5A18', '\\u5B22', '\\u5B43']"
924,NEI3,"['\\u5A1E', '\\u812E', '\\u8147', '\\u9912', '\\u9981', '\\u9BBE', '\\u9BD8']"
925,TUI4,"['\\u5A27', '\\u717A', '\\u86FB', '\\u9000', '\\u99FE']"
926,SHUI4,"['\\u5A37', '\\u5E28', '\\u6D97', '\\u6D9A', '\\u7761', '\\u7793', '\\u7971', '\\u7A05', '\\u7A0E', '\\u8715', '\\u88DE']"
927,ZHUI1,"['\\u5A3A', '\\u690E', '\\u8FFD', '\\u9310', '\\u9525', '\\u96B9', '\\u9A05', '\\u9A93', '\\u9D2D', '\\u9D7B']"
928,MIAN2,"['\\u5A42', '\\u5A94', '\\u5B35', '\\u5B80', '\\u68C9', '\\u6AB0', '\\u6ACB', '\\u7720', '\\u77C8', '\\u77CA', '\\u77CF', '\\u7DBF', '\\u7DDC', '\\u7EF5', '\\u81F1', '\\u8287', '\\u8752', '\\u918E']"
929,DING2,['\\u5A48']
930,BIAO3,"['\\u5A4A', '\\u6AA6', '\\u8868', '\\u88F1', '\\u893E', '\\u8AD8', '\\u9336', '\\u98C8']"
931,SHU3,"['\\u5A4C', '\\u5C5E', '\\u5C6C', '\\u6691', '\\u6F7B', '\\u7659', '\\u76E8', '\\u7F72', '\\u85A5', '\\u85AF', '\\u85F7', '\\u8700', '\\u8969', '\\u9483', '\\u9ECD', '\\u9F20', '\\u9F21']"
932,WO3,"['\\u5A51', '\\u6211', '\\u6370']"
933,HUN1,"['\\u5A5A', '\\u60DB', '\\u60FD', '\\u660F', '\\u662C', '\\u68D4', '\\u6B99', '\\u6DBD', '\\u7767', '\\u776F', '\\u8364', '\\u8477', '\\u95BD', '\\u960D']"
934,NAN4,['\\u5A7B']
935,ROU2,"['\\u5A83', '\\u63C9', '\\u67D4', '\\u697A', '\\u6C91', '\\u6E18', '\\u7448', '\\u74C7', '\\u79B8', '\\u811C', '\\u816C', '\\u8447', '\\u875A', '\\u8E42', '\\u8F2E', '\\u9352', '\\u9355', '\\u97A3', '\\u97D6', '\\u9A25', '\\u9C07', '\\u9D94']"
936,RUAN3,"['\\u5A86', '\\u670A', '\\u744C', '\\u74C0', '\\u76F6', '\\u789D', '\\u791D', '\\u7DDB', '\\u800E', '\\u815D', '\\u8761', '\\u8EDF', '\\u8F2D', '\\u8F6F', '\\u962E']"
937,CHUN1,"['\\u5A8B', '\\u65FE', '\\u6625', '\\u6699', '\\u6776', '\\u693F', '\\u6AC4', '\\u81A5', '\\u8405', '\\u8F34', '\\u9D9E']"
938,AO3,"['\\u5AAA', '\\u5ABC', '\\u629D', '\\u62D7', '\\u72D5', '\\u82BA', '\\u8884', '\\u8956', '\\u957A']"
939,ZOU1,"['\\u5AB0', '\\u63AB', '\\u68F7', '\\u68F8', '\\u7B83', '\\u7DC5', '\\u83C6', '\\u8ACF', '\\u8B05', '\\u8BCC', '\\u8BF9', '\\u90B9', '\\u90F0', '\\u9112', '\\u9139', '\\u966C', '\\u9A36', '\\u9A7A', '\\u9BEB', '\\u9CB0', '\\u9EC0', '\\u9F71', '\\u9F7A']"
940,RONG2,"['\\u5AB6', '\\u5BB9', '\\u5D58', '\\u5DB8', '\\u620E', '\\u66E7', '\\u6804', '\\u6995', '\\u69AE', '\\u69B5', '\\u6BE7', '\\u6EB6', '\\u70FF', '\\u7194', '\\u7203', '\\u72E8', '\\u7462', '\\u7A41', '\\u7D68', '\\u7E19', '\\u7ED2', '\\u7FA2', '\\u809C', '\\u8319', '\\u8338', '\\u8363', '\\u84C9', '\\u877E', '\\u878D', '\\u878E', '\\u8811', '\\u8923', '\\u9394', '\\u9555', '\\u99E5', '\\u9AF6', '\\u9C2B', '\\u9DDB']"
941,PAN2,"['\\u5ABB', '\\u5E4B', '\\u642B', '\\u67C8', '\\u69C3', '\\u700A', '\\u76D8', '\\u76E4', '\\u78D0', '\\u78FB', '\\u7E0F', '\\u84B0', '\\u87E0', '\\u8DD8', '\\u8E63', '\\u939C', '\\u97B6']"
942,SAO3,"['\\u5AC2', '\\u626B', '\\u6383']"
943,NIAO3,"['\\u5ACB', '\\u5B1D', '\\u5B32', '\\u6A22', '\\u8311', '\\u8526', '\\u8885', '\\u88CA', '\\u892D', '\\u9CE5', '\\u9E1F']"
944,BAO2,"['\\u5AD1', '\\u74DF', '\\u7A87', '\\u96F9']"
945,KANG1,"['\\u5ADD', '\\u5EB7', '\\u5FFC', '\\u6177', '\\u69FA', '\\u6F2E', '\\u7A45', '\\u7C87', '\\u7CE0', '\\u8EBF', '\\u93EE', '\\u9C47']"
946,NEN4,"['\\u5AE9', '\\u5AF0']"
947,LAO4,"['\\u5AEA', '\\u61A6', '\\u6A6F', '\\u6D9D', '\\u6F87', '\\u8022', '\\u802E', '\\u8EC2', '\\u916A', '\\u9ADD']"
948,PIE4,['\\u5AF3']
949,ZHAN3,"['\\u5AF8', '\\u5C55', '\\u5D2D', '\\u5D83', '\\u5D84', '\\u62C3', '\\u640C', '\\u65A9', '\\u65AC', '\\u692B', '\\u6990', '\\u6A3F', '\\u6A4F', '\\u7416', '\\u76BD', '\\u76CF', '\\u76DE', '\\u8E4D', '\\u8F3E', '\\u8F97', '\\u9186', '\\u98AD', '\\u98D0', '\\u9B59']"
950,LIAN3,"['\\u5B1A', '\\u6459', '\\u6582', '\\u7FB7', '\\u8138', '\\u81A6', '\\u81C9', '\\u83B6', '\\u859F', '\\u913B']"
